end_device_ids.device_id,end_device_ids.application_ids.application_id,end_device_ids.dev_eui,end_device_ids.join_eui,end_device_ids.dev_addr,correlation_ids_0,received_at,uplink_message.session_key_id,uplink_message.f_port,uplink_message.f_cnt,uplink_message.frm_payload,uplink_message.decoded_payload.bytes_0,uplink_message.decoded_payload.bytes_1,uplink_message.decoded_payload.bytes_2,uplink_message.decoded_payload.bytes_3,uplink_message.rx_metadata_0.gateway_ids.gateway_id,uplink_message.rx_metadata_0.gateway_ids.eui,uplink_message.rx_metadata_0.time,uplink_message.rx_metadata_0.timestamp,uplink_message.rx_metadata_0.rssi,uplink_message.rx_metadata_0.channel_rssi,uplink_message.rx_metadata_0.location.latitude,uplink_message.rx_metadata_0.location.longitude,uplink_message.rx_metadata_0.location.altitude,uplink_message.rx_metadata_0.location.source,uplink_message.rx_metadata_0.uplink_token,uplink_message.rx_metadata_0.received_at,uplink_message.settings.data_rate.lora.bandwidth,uplink_message.settings.data_rate.lora.spreading_factor,uplink_message.settings.data_rate.lora.coding_rate,uplink_message.settings.frequency,uplink_message.settings.timestamp,uplink_message.settings.time,uplink_message.received_at,uplink_message.consumed_airtime,uplink_message.version_ids.brand_id,uplink_message.version_ids.model_id,uplink_message.version_ids.hardware_version,uplink_message.version_ids.firmware_version,uplink_message.version_ids.band_id,uplink_message.network_ids.net_id,uplink_message.network_ids.ns_id,uplink_message.network_ids.tenant_id,uplink_message.network_ids.cluster_id,uplink_message.network_ids.cluster_address
0,0,0,0,0,0,0,0,0,0.9044270575418442,0,1,0.2823529411764706,0,0,0,0,0,0.7184907087507333,0.3673469387755102,0.3673469387755102,1,0,1,0,0,0,0,0,0,0,0.7184907087507333,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07142857142857142,0,0.07142857142857142,0,0.07142857142857142,0.001953125,0.001953125,0.07142857142857142,0,0.9896999108646133,0.003067484662576687,1,0.11372549019607843,0,0,0.25,0.25,0.001953125,0.7476631039550033,0.3673469387755102,0.3673469387755102,0.3312533236838615,1,0.16666666666666666,0,0.001953125,0.001953125,0,0,0,0.14285714285714285,0.7476631039550033,0.001953125,0.001953125,0,0,0,0,0,0,0,0,0,0,0
0.14285714285714285,0,0.14285714285714285,1,0.14285714285714285,0.00390625,0.00390625,0.14285714285714285,1,0,0.006134969325153374,0,0.4823529411764706,0,0,0.5,0.5,0.00390625,0.23811667619470328,0.2653061224489796,0.2653061224489796,0.5242252929192458,0.5578291133000177,1,0,0.00390625,0.00390625,0,0,0,0,0.23811667619470328,0.00390625,0.00390625,0.3333333333333333,1,1,1,1,0,0,0,0,0,0
0.21428571428571427,0,0.21428571428571427,1,0.21428571428571427,0.005859375,0.005859375,0.21428571428571427,1,0.02723581261760919,0.006134969325153374,0,0.4823529411764706,0,0,0.5,0.5,0.005859375,0.23938125265343524,0.3673469387755102,0.3673469387755102,0.5242252929192458,0.5578291133000177,1,0,0.005859375,0.005859375,0,0,0,0.2857142857142857,0.23938125265343524,0.005859375,0.005859375,0.3333333333333333,1,1,1,1,0,0,0,0,0,0
0.2857142857142857,0,0.2857142857142857,0,0.2857142857142857,0.0078125,0.0078125,0.2857142857142857,0,0.9899970288204417,0.009202453987730062,1,0.11764705882352941,0,0,0,0,0.0078125,0.8021627230705226,0.5306122448979592,0.5306122448979592,1,0,1,0,0.0078125,0.0078125,0,0,0,0.42857142857142855,0.8021627230705226,0.0078125,0.0078125,0,0,0,0,0,0,0,0,0,0,0
0.35714285714285715,0,0.35714285714285715,0,0.35714285714285715,0.009765625,0.009765625,0.35714285714285715,0,0.9970288204417154,0.012269938650306749,1,0.10588235294117647,0,0,0,0,0.009765625,0.8194504279135818,0.5102040816326531,0.5102040816326531,1,0,1,0,0.009765625,0.009765625,0,0,0,0.2857142857142857,0.8194504279135818,0.009765625,0.009765625,0,0,0,0,0,0,0,0,0,0,0
0.42857142857142855,0,0.42857142857142855,1,0.42857142857142855,0.01171875,0.01171875,0.42857142857142855,1,0.0006932752302664158,0.006134969325153374,0,0.4823529411764706,0,0,0.25,0.25,0.01171875,0.82630973975092,0.3877551020408163,0.3877551020408163,0.3312533236838615,1,0.16666666666666666,0,0.01171875,0.01171875,0,0,0,0.5714285714285714,0.82630973975092,0.01171875,0.01171875,0.3333333333333333,1,1,1,1,0,0,0,0,0,0
0.5,0,0.5,0,0.5,0.013671875,0.013671875,0.5,0,0.9897989501832227,0.015337423312883436,1,0.14901960784313725,0,0,0,0,0.013671875,0.8432822436367275,0.1836734693877551,0.1836734693877551,1,0,1,0,0.013671875,0.013671875,0,0,0,0.7142857142857143,0.8432822436367275,0.013671875,0.013671875,0,0,0,0,0,0,0,0,0,0,0
0.5714285714285714,0,0.5714285714285714,0,0.5714285714285714,0.015625,0.015625,0.5714285714285714,0,0.9971278597603248,0.018404907975460124,1,0.17254901960784313,0,0,0,0,0.015625,0.8512223704104639,0.46938775510204084,0.46938775510204084,1,0,1,0,0.015625,0.015625,0,0,0,0.5714285714285714,0.8512223704104639,0.015625,0.015625,0,0,0,0,0,0,0,0,0,0,0
0.6428571428571429,0,0.6428571428571429,0,0.6428571428571429,0.017578125,0.017578125,0.6428571428571429,0,0.9896008715460037,0.02147239263803681,1,0.11372549019607843,0,0,0,0,0.017578125,0.8569579220373527,0.2857142857142857,0.2857142857142857,1,0,1,0,0.017578125,0.017578125,0,0,0,0.14285714285714285,0.8569579220373527,0.017578125,0.017578125,0,0,0,0,0,0,0,0,0,0,0
